MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,log_SalePrice,pt_SalePrice,AgebySale,GarageAge,RemodAge,bin_BsmtFullBath,bin_BsmtHalfBath,bin_HalfBath,bin_FullBath,bin_KitchenAbvGr,bin_BedroomAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,TotalBath,bin_TotalBath,log_LotFrontage,log_LotArea,log_MasVnrArea,log_BsmtFinSF2,log_1stFlrSF,log_GrLivArea,log_WoodDeckSF,log_OpenPorchSF,log_ScreenPorch,log_PoolArea,log_MiscVal,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,TotalLivArea,TotalFlrSF,TotalPorchSF,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,ord_LotShape,ord_LandSlope,ord_ExterQual,ord_ExterCond,ord_BsmtQual,ord_BsmtCond,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_HeatingQC,ord_Electrical,ord_KitchenQual,ord_Functional,ord_FireplaceQu,ord_GarageFinish,ord_GarageQual,ord_GarageCond,ord_PavedDrive,ord_PoolQC,ord_Fence,bin_LotShape,bin_LandSlope,bin_ExterCond,bin_BsmtCond,bin_HeatingQC,bin_Electrical,bin_Functional,bin_GarageQual,bin_GarageCond,bin_PoolQC,bin_Fence,bin_OverallQual,bin_OverallCond,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,bin_MSSubClass,bin_Neighborhood,bin_Condition1,bin_Condition2,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,bin_Foundation,bin_Heating,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition
50,RL,60.0,9600,Pave,No alley access,Reg,Lvl,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,572,572,Grav,Fa,N,FuseF,572,524,0,1096,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,8,128,0,0,0,No Pool,No Fence,None,0,4,2008,WD,Normal,79000,11.27720313144916,8.9069962353273,84,84.0,58,0,0,0,0,0,0,1,0,0,1.0,0,4.110873864173311,9.169622538697624,0.0,0.0,6.35088571671474,7.00033446027523,0.0,2.1972245773362196,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1096,1668,136,7.00033446027523,7.419979923661835,4.919980925828125,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,Fa,FuseF,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,N,No Pool,No Fence,Reg,Gtl,TA,TA,PoFa,MiFuPF,Typ,No Garage,No Garage,No Pool,No Fence,3,2,Reg,Gtl,TA,TA,PoFa,MiFuPF,Typ,No Garage,No Garage,No Pool,No Fence,50,Edwards,Artery,Norm,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,other,No Garage,None,WD,Normal
20,RL,60.0,7200,Pave,No alley access,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,TA,Y,FuseF,1040,0,0,1040,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1950.0,Unf,2,625,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Normal,109500,11.603679828238693,9.105182183835556,56,56.0,56,0,0,0,0,0,0,1,0,2,1.0,0,4.110873864173311,8.881975184248867,0.0,0.0,6.947937068614969,6.947937068614969,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1040,1040,0,6.947937068614969,6.947937068614969,0.0,Reg,Gtl,TA,TA,No Basement,No Basement,No Basement,No Basement,No Basement,TA,FuseF,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,NoPo,TA,MiFuPF,Typ,TA,TA,No Pool,No Fence,2,4,Reg,Gtl,TA,NoPo,TA,MiFuPF,Typ,TA,TA,No Pool,No Fence,20,NAmes,Norm,Norm,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,Detchd,None,WD,Normal
60,RL,92.0,12003,Pave,No alley access,Reg,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,84.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,774,774,GasA,Ex,Y,SBrkr,774,1194,0,1968,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2009.0,Fin,3,680,TA,TA,Y,0,75,0,0,0,0,No Pool,No Fence,None,0,5,2010,New,Partial,269500,12.504323669331189,9.637503917457995,1,1.0,0,0,0,1,1,0,2,4,1,3,2.5,3,4.532599493153256,9.392995206560258,4.442651256490317,0.0,6.652863029353347,7.585281078639126,0.0,4.330733340286331,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1968,2742,75,7.585281078639126,7.916807490937603,4.330733340286331,Reg,Gtl,Gd,TA,Ex,TA,No,Unf,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,5,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,Timber,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,BuiltIn,None,New,Partial
60,FV,100.0,12552,Pave,No alley access,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222,Unf,0,769,991,GasA,Ex,Y,SBrkr,991,956,0,1947,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2,678,TA,TA,Y,0,136,0,0,0,0,No Pool,GdWo,None,0,5,2010,WD,Normal,254900,12.448626590364206,9.605187626496196,6,6.0,5,0,0,1,1,0,1,4,1,2,2.5,3,4.61512051684126,9.437714959818209,0.0,0.0,6.899723107284872,7.5745584842024805,0.0,4.919980925828125,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2169,2938,136,7.682482446534506,7.985824666418917,4.919980925828125,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,GdWo,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnGdWo,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnGdWo,60,Somerst,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
60,RL,134.0,19378,Pave,No alley access,IR1,HLS,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,GasA,Ex,Y,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,2,576,TA,TA,Y,239,132,0,168,0,0,No Pool,No Fence,None,0,3,2006,New,Partial,320000,12.676076274775909,9.736664395900123,1,0.0,0,1,0,1,1,0,2,5,1,2,3.5,5,4.90527477843843,9.87194528452625,6.124683390894205,0.0,7.239214973779806,7.809135398120538,5.480638923341991,4.890349128221754,0.0,0.0,0.0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,2519,3854,300,7.832014180505469,8.25712628599743,5.707110264748875,IR1,Gtl,Gd,TA,Gd,TA,Mn,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,Gilbert,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,New,Partial
20,RL,68.0,11120,Pave,No alley access,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,660,Unf,0,572,1232,GasA,TA,Y,SBrkr,1232,0,0,1232,0,0,2,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1984.0,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2008,WD,Normal,162500,11.998433280751929,9.341076078095451,24,24.0,24,0,0,0,1,0,1,2,0,2,2.0,2,4.23410650459726,9.316590491818841,0.0,0.0,7.117205503164344,7.117205503164344,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1892,2464,0,7.545918151209323,7.80994708647679,0.0,IR1,Gtl,TA,TA,Gd,TA,No,BLQ,Unf,TA,SBrkr,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,3,3,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,20,other,Norm,Norm,1Story,Gable,CompShg,Plywood,Plywood,PConc,GasA,Attchd,None,WD,Normal
60,RL,110.0,13688,Pave,No alley access,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1016,Unf,0,556,1572,GasA,Ex,Y,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,Ex,10,Typ,2,Gd,BuiltIn,2003.0,Fin,3,726,TA,TA,Y,400,0,0,0,0,0,No Pool,No Fence,None,0,3,2008,WD,Normal,412500,12.929991484756872,9.881906533677927,5,5.0,4,1,0,1,1,0,1,5,2,3,3.5,5,4.709530201312334,9.524347869595513,6.499787040655854,0.0,7.360739903058278,7.889459149404524,5.993961427306569,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,3684,4240,0,8.212025804623437,8.352554369474591,0.0,IR1,Gtl,Gd,TA,Ex,TA,Av,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,6,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,NridgHt,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,BuiltIn,None,WD,Normal
20,RL,95.0,12182,Pave,No alley access,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,GasA,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2,532,TA,TA,Y,0,70,0,0,0,0,No Pool,No Fence,None,0,5,2010,New,Partial,220000,12.301382825334498,9.519375401955026,5,5.0,5,0,0,0,1,0,1,3,1,2,2.0,2,4.564348191467836,9.407796816354407,5.424950017481403,0.0,7.340835554123275,7.340835554123275,0.0,4.2626798770413155,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2742,3082,70,7.916807490937603,8.03365842788615,4.2626798770413155,Reg,Gtl,Gd,TA,Gd,TA,Mn,BLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,NridgHt,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,New,Partial
45,RL,55.0,5500,Pave,No alley access,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,882,882,GasA,Ex,Y,SBrkr,882,0,0,882,0,0,1,0,1,1,TA,4,Typ,0,No Fireplace,No Garage,,No Garage,0,0,No Garage,No Garage,Y,0,0,0,0,0,0,No Pool,MnPrv,None,0,4,2007,WD,Normal,103200,11.544424132029599,9.06942064874175,51,51.0,51,0,0,0,0,0,0,0,0,0,1.0,0,4.02535169073515,8.612685172875459,0.0,0.0,6.78332520060396,6.78332520060396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,882,1764,0,6.78332520060396,7.475905969367397,0.0,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,Ex,SBrkr,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,Y,No Pool,MnPrv,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,No Garage,No Garage,No Pool,MnPrv,1,3,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,No Garage,No Garage,No Pool,MnPrv,other,OldTown,Norm,Norm,other,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,No Garage,None,WD,Normal
40,RM,40.0,5400,Pave,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370,Unf,0,779,1149,GasA,Gd,Y,FuseA,1149,467,0,1616,0,0,2,0,3,1,Gd,5,Typ,0,No Fireplace,Detchd,1926.0,Unf,1,216,TA,TA,Y,0,0,183,0,0,0,No Pool,No Fence,None,0,10,2007,WD,Normal,152000,11.931635799828413,9.301444711366505,81,81.0,3,0,0,0,1,0,1,1,0,1,2.0,2,3.713572066704308,8.594339400592892,0.0,0.0,7.047517221357296,7.388327859577107,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1986,2765,183,7.594381242551817,7.925157512224703,5.214935757608986,Reg,Gtl,TA,Gd,TA,TA,Mn,LwQ,Unf,Gd,FuseA,Gd,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,GdEx,TA,Gd,FuseA,Typ,TA,TA,No Pool,No Fence,3,4,Reg,Gtl,GdEx,TA,Gd,FuseA,Typ,TA,TA,No Pool,No Fence,other,OldTown,Norm,Norm,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,Detchd,None,WD,Normal
190,RL,62.0,10106,Pave,No alley access,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351,Rec,181,112,644,GasA,Gd,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,TA,6,Typ,0,No Fireplace,No Garage,,No Garage,0,0,No Garage,No Garage,Y,140,0,0,0,0,0,No Pool,No Fence,None,0,9,2008,WD,Normal,127500,11.755871643580617,9.196609327124433,68,68.0,9,1,0,0,1,1,2,2,0,0,3.0,4,4.143134726391533,9.220983532074662,0.0,5.204006687076795,6.695798917058491,7.212294468500341,4.948759890378168,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1887,1999,0,7.543273346705446,7.600902459542082,0.0,Reg,Gtl,TA,Gd,TA,TA,No,ALQ,Rec,Gd,SBrkr,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,Y,No Pool,No Fence,Reg,Gtl,GdEx,TA,Gd,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,2,4,Reg,Gtl,GdEx,TA,Gd,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,190,Edwards,Norm,Norm,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,No Garage,None,WD,Normal
20,RL,80.0,10708,Pave,No alley access,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,768,470,1617,GasA,Ex,Y,FuseA,1867,0,0,1867,1,0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,1955.0,Fin,1,303,TA,TA,Y,476,0,0,0,142,0,No Pool,GdWo,None,0,11,2009,COD,Normal,190000,12.154779351142624,9.433386942700938,54,54.0,16,1,0,0,0,0,0,3,2,1,2.0,2,4.394449154672439,9.278839788400875,0.0,6.645090969505644,7.532623618788788,7.532623618788788,6.1675164908883415,0.0,4.962844630259907,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,3014,3484,142,8.011355109161286,8.156223323194624,4.962844630259907,IR1,Gtl,Gd,TA,TA,TA,No,LwQ,BLQ,Ex,FuseA,TA,Typ,Gd,Fin,TA,TA,Y,No Pool,GdWo,IR1,Gtl,TA,TA,Ex,FuseA,Typ,TA,TA,No Pool,MnGdWo,2,2,IR1,Gtl,TA,TA,Ex,FuseA,Typ,TA,TA,No Pool,MnGdWo,20,ClearCr,Norm,Norm,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,Attchd,None,COD,Normal
60,RL,86.0,10562,Pave,No alley access,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1288,Unf,0,294,1582,GasA,Ex,Y,SBrkr,1610,551,0,2161,1,0,1,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,789,TA,TA,Y,178,120,0,0,0,0,No Pool,No Fence,None,0,11,2007,New,Partial,325624,12.693498620467778,9.746681651614077,0,0.0,0,1,0,1,0,0,1,4,1,3,2.5,3,4.465908118654584,9.265112607823163,5.707110264748875,0.0,7.384610383176974,7.6787889981991535,5.187385805840755,4.795790545596741,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,3449,3743,120,8.146129510025405,8.227909837597483,4.795790545596741,Reg,Gtl,Gd,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,5,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,NridgHt,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,New,Partial
60,RL,62.0,8244,Pave,No alley access,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2,440,TA,TA,Y,100,48,0,0,0,0,No Pool,No Fence,None,0,5,2007,WD,Normal,183500,12.119969946476761,9.412888997114624,3,3.0,3,0,0,1,1,0,1,3,1,2,2.5,3,4.143134726391533,9.0173622349937,0.0,0.0,6.734591659972948,7.450660796211539,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1720,2560,48,7.450660796211539,7.848153086199526,3.8918202981106265,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,Gilbert,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
20,RL,85.0,16669,Pave,No alley access,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1686,1686,GasA,TA,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,1981.0,RFn,2,511,TA,TA,Y,574,64,0,0,0,0,No Pool,No Fence,None,0,1,2006,WD,Normal,228000,12.337100907936577,9.540242218115838,25,25.0,25,0,0,1,1,0,0,2,1,2,2.5,3,4.454347296253507,9.72136597574484,6.483107351457199,0.0,7.443078374348516,7.443078374348516,6.354370040797351,4.174387269895637,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1707,3393,64,7.443078374348516,8.129764445794171,4.174387269895637,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,5,3,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,20,Timber,Norm,Norm,1Story,Hip,other,Plywood,Plywood,CBlock,GasA,Attchd,None,WD,Normal
50,RM,60.0,12358,Pave,No alley access,IR1,Lvl,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360,Unf,0,360,720,GasA,TA,Y,SBrkr,854,0,528,1382,0,0,1,1,2,1,TA,7,Typ,0,No Fireplace,Detchd,1991.0,Unf,2,660,TA,TA,Y,237,0,0,0,0,0,No Pool,No Fence,None,0,5,2007,WD,Normal,128500,11.763684183317412,9.201286244329522,66,16.0,57,0,0,1,0,0,0,3,0,2,1.5,1,4.110873864173311,9.422139821589736,0.0,0.0,6.75110146893676,7.232010331664759,5.472270673671475,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1742,1574,0,7.463363045520021,7.362010551259734,0.0,IR1,Gtl,TA,TA,TA,TA,No,Rec,Unf,TA,SBrkr,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,2,3,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,50,OldTown,Feedr,Norm,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,Detchd,None,WD,Normal
20,RL,141.0,31770,Pave,No alley access,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639,Unf,0,441,1080,GasA,Fa,Y,SBrkr,1656,0,0,1656,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1960.0,Fin,2,528,TA,TA,P,210,62,0,0,0,0,No Pool,No Fence,None,0,5,2010,WD,Normal,215000,12.2783933071098,9.505927515162803,50,50.0,50,1,0,0,0,0,1,3,2,2,2.0,2,4.955827057601261,10.366309203003638,4.727387818712341,0.0,7.4127640174265625,7.4127640174265625,5.351858133476067,4.143134726391533,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2295,2736,62,7.738923757439457,7.914617709040679,4.143134726391533,IR1,Gtl,TA,TA,TA,Gd,Gd,BLQ,Unf,Fa,SBrkr,TA,Typ,Gd,Fin,TA,TA,P,No Pool,No Fence,IR1,Gtl,TA,Gd,PoFa,SBrkr,Typ,TA,TA,No Pool,No Fence,3,2,IR1,Gtl,TA,Gd,PoFa,SBrkr,Typ,TA,TA,No Pool,No Fence,20,NAmes,Norm,Norm,1Story,Hip,CompShg,BrkFace,Plywood,CBlock,GasA,Attchd,None,WD,Normal
160,RL,44.0,5306,Pave,No alley access,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495,Rec,215,354,1064,GasA,Gd,Y,SBrkr,1064,703,0,1767,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,RFn,2,504,Gd,TA,Y,441,35,0,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Normal,239000,12.384218830913648,9.567719229900858,19,19.0,19,1,0,0,1,0,0,1,1,2,3.0,4,3.8066624897703196,8.576781982827894,0.0,5.375278407684165,6.970730078143525,7.477604243197589,6.091309882077698,3.58351893845611,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,2477,2831,35,7.815207062189088,7.94873845481361,3.58351893845611,IR1,Gtl,Gd,Gd,Gd,Gd,No,GLQ,Rec,Gd,SBrkr,Gd,Typ,TA,RFn,Gd,TA,Y,No Pool,No Fence,IR1,Gtl,GdEx,Gd,Gd,SBrkr,Typ,GdEx,TA,No Pool,No Fence,4,4,IR1,Gtl,GdEx,Gd,Gd,SBrkr,Typ,GdEx,TA,No Pool,No Fence,160,StoneBr,Norm,Norm,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,Attchd,None,WD,Normal
