bin_MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,bin_Neighborhood,bin_Condition1,bin_Condition2,BldgType,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,MasVnrType,bin_Foundation,bin_Heating,CentralAir,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,ord_ExterQual,ord_BsmtQual,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_KitchenQual,ord_FireplaceQu,ord_GarageFinish,ord_PavedDrive,bin_OverallQual,bin_OverallCond,bin_BsmtFullBath,bin_BsmtHalfBath,bin_FullBath,bin_HalfBath,bin_BedroomAbvGr,bin_KitchenAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,bin_TotalBath,AgebySale,GarageAge,RemodAge,log_LotFrontage,log_LotArea,log_MasVnrArea,BsmtFinSF1,log_BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,log_1stFlrSF,2ndFlrSF,LowQualFinSF,log_GrLivArea,GarageArea,log_WoodDeckSF,log_OpenPorchSF,EnclosedPorch,3SsnPorch,log_ScreenPorch,log_PoolArea,log_MiscVal,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,SalePrice,log_SalePrice
120,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Ex,Ex,No,GLQ,Unf,Ex,Gd,Fin,Y,6,2,1,0,1,0,0,0,2,1,2,4,2,2.0,2,4.110873864173311,8.897545598709327,5.5093883366279774,1153,0.0,408,1561,7.3537223303996315,0,0,7.3537223303996315,556,5.318119993844216,3.871201010907891,0,0,0.0,0.0,0.0,7.906547232368036,8.046549357283078,3.871201010907891,277500,12.533576212168626
60,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,BuiltIn,None,WD,Normal,1,1,0,1,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Av,Unf,Unf,Gd,Gd,Fin,Y,5,2,0,0,1,1,2,0,5,1,3,5,2,2.0,1,4.6913478822291435,9.504426892100957,4.890349128221754,0,0.0,1117,1117,7.0326242610280065,1320,0,7.8050670442584895,691,4.736198448394496,3.4965075614664802,0,0,0.0,0.0,0.0,7.8050670442584895,8.180320874773685,3.4965075614664802,309000,12.641096555879882
20,RL,Pave,No alley access,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,Unf,Unf,TA,No Fireplace,Unf,Y,2,2,0,0,0,1,1,0,2,0,2,1,15,14.0,14,4.727387818712341,9.292841593487926,0.0,0,0.0,1097,1097,7.001245622069476,0,0,7.001245622069476,672,5.973809611869261,4.174387269895637,0,0,0.0,0.0,0.0,7.001245622069476,7.693937325509272,4.174387269895637,145000,11.884489021402711
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,TA,Fin,Y,2,3,0,1,0,0,1,0,1,1,2,1,55,55.0,19,4.31748811353631,9.051696278536586,6.478509642208569,1213,0.0,84,1297,7.168579897264035,0,0,7.168579897264035,498,0.0,0.0,0,0,0.0,0.0,0.0,7.828436359157585,7.861341795599989,0.0,153000,11.938193200374572
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Detchd,None,WD,Abnorml,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,GLQ,Unf,Gd,No Fireplace,Unf,Y,2,4,1,0,0,0,1,0,1,0,1,2,57,57.0,3,4.23410650459726,8.977525200965243,0.0,731,0.0,326,1057,6.964135612418245,0,0,6.964135612418245,246,0.0,3.970291913552122,0,0,0.0,0.0,0.0,7.489412083508719,7.656810091480378,3.970291913552122,109000,11.59910316121128
90,RL,Pave,No alley access,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,AsbShng,Plywood,None,PConc,GasA,N,No Garage,None,WD,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reg,Gtl,TA,NoPo,TA,MiFuPF,Typ,No Garage,No Garage,No Pool,No Fence,TA,No Basement,No Basement,No Basement,No Basement,Fa,No Fireplace,No Garage,N,1,2,0,0,1,0,0,1,2,0,0,2,53,53.0,53,4.189654742026425,8.706324840138741,0.0,0,0.0,0,0,7.050122520269059,0,0,7.050122520269059,0,0.0,0.0,0,0,0.0,0.0,0.0,7.050122520269059,7.050122520269059,0.0,82000,11.314474526246391
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Abnorml,1,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnGdWo,TA,TA,No,Rec,Unf,TA,TA,RFn,Y,3,2,0,0,1,0,1,0,2,1,2,2,41,41.0,41,4.442651256490317,9.066354521447801,4.624972813284271,643,0.0,445,1088,7.1891677384203225,0,0,7.1891677384203225,440,0.0,4.9344739331306915,0,0,0.0,0.0,0.0,7.584773077612199,7.7886260656250315,4.9344739331306915,160000,11.982929094215963
20,RL,Pave,No alley access,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,GdEx,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,Gd,BLQ,Unf,TA,Gd,RFn,P,2,3,0,1,0,1,0,0,1,2,1,2,48,48.0,48,4.7535901911063645,9.735423867488873,0.0,967,0.0,383,1350,7.192182058713246,0,0,7.192182058713246,308,0.0,4.653960350157523,0,0,0.0,0.0,0.0,7.738923757439457,7.893198869544609,4.653960350157523,170000,12.043553716032399
85,RL,Pave,No alley access,Lvl,CulDSac,SawyerW,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,1,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,GdEx,No Pool,MnPrv,TA,Gd,Av,ALQ,LwQ,Gd,No Fireplace,RFn,Y,2,4,1,0,0,0,0,0,1,0,2,2,24,24.0,24,4.212127597878484,9.1248914101437,0.0,747,4.543294782270004,0,840,6.785587645007929,0,0,6.785587645007929,504,5.484796933490655,0.0,0,0,0.0,0.0,0.0,7.45298232946546,7.45298232946546,0.0,144000,11.877568578558138
20,RL,Pave,No alley access,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,1,0,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,Gd,Av,LwQ,BLQ,TA,No Fireplace,Unf,Y,2,3,1,0,0,0,1,0,1,0,1,2,33,31.0,28,4.2626798770413155,9.127067452782361,0.0,280,6.198478716492308,167,938,6.844815479208263,0,0,6.844815479208263,308,4.983606621708336,0.0,0,0,0.0,0.0,0.0,7.444248649496705,7.537430036586509,0.0,130250,11.777210959615614
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Reg,Gtl,TA,TA,Ex,FuseA,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,BLQ,TA,No Fireplace,RFn,Y,2,3,1,0,0,0,1,0,2,0,1,2,47,47.0,47,4.2626798770413155,8.980423936374544,0.0,179,6.2285110035911835,465,1150,7.048386408721883,0,0,7.048386408721883,300,0.0,0.0,0,0,0.0,0.0,0.0,7.515344571180436,7.741099090035366,0.0,141000,11.856515169360305
120,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Ex,Ex,No,GLQ,Unf,Ex,Gd,RFn,Y,6,2,1,0,1,0,0,0,2,1,2,4,5,5.0,5,4.127134385045092,8.943636705909594,6.023447592961033,456,0.0,1296,1752,7.469083884921234,0,0,7.469083884921234,576,5.2832037287379885,4.418840607796598,0,0,0.0,0.0,0.0,7.700295203420117,8.16194579946869,4.418840607796598,319900,12.675763725937609
50,RL,Pave,No alley access,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Abnorml,0,1,0,1,1,0,0,1,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,No,GLQ,Unf,Gd,Ex,RFn,Y,4,2,1,0,0,1,0,0,2,1,2,3,6,6.0,6,3.8918202981106265,9.458995712459116,0.0,1351,0.0,83,1434,7.325807502595773,631,0,7.673223121121708,670,5.1298987149230735,3.784189633918261,0,0,5.293304824724492,0.0,0.0,8.160803920954665,8.18423477409482,5.488937726156687,239686,12.387085012375499
20,FV,Pave,No alley access,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Av,GLQ,Unf,Gd,No Fireplace,RFn,Y,5,2,0,0,1,0,1,0,3,0,3,2,1,1.0,1,4.442651256490317,9.314430080500564,0.0,24,0.0,1632,1656,7.4127640174265625,0,0,7.4127640174265625,826,0.0,4.990432586778736,0,0,0.0,0.0,0.0,7.427144133408616,8.105609402299896,4.990432586778736,249700,12.428015476267865
190,RM,Pave,No alley access,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,No Garage,None,New,Partial,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,No Fireplace,No Garage,N,1,2,0,0,1,0,0,1,4,0,0,2,89,89.0,1,3.5263605246161616,8.402231172946555,0.0,0,0.0,736,736,6.602587892189336,716,0,7.2813856635702825,0,0.0,0.0,102,0,0.0,0.0,0.0,7.2813856635702825,7.691200097522863,4.634728988229636,113000,11.635143097694478
20,RL,Pave,No alley access,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,TA,No,BLQ,Unf,TA,No Fireplace,Unf,Y,2,4,1,0,0,0,1,0,2,0,1,2,41,41.0,41,4.204692619390966,8.954544488386723,0.0,763,0.0,192,955,6.862757913051401,0,0,6.862757913051401,386,0.0,0.0,0,0,0.0,0.0,0.0,7.449498005382849,7.555381944240273,0.0,127000,11.751942365440728
60,RL,Pave,No alley access,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,1,0,0,0,0,1,1,1,0,0,IR23,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,Av,GLQ,Unf,TA,No Fireplace,Fin,Y,3,3,0,1,1,0,1,0,2,0,2,3,10,10.0,10,4.189654742026425,9.537483513308878,0.0,182,0.0,612,794,6.678342114654332,676,0,7.293697720601438,388,0.0,4.330733340286331,0,0,0.0,0.0,0.0,7.410347097821024,7.725330037917135,4.330733340286331,177000,12.083905011555967
50,RM,Pave,No alley access,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,Detchd,Shed,WD,Normal,0,0,1,1,0,0,0,0,0,1,1,0,0,1,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,TA,No,Unf,Unf,TA,Gd,Unf,Y,3,3,0,0,0,0,1,0,2,1,2,0,72,21.0,56,3.970291913552122,8.738895704934043,0.0,0,0.0,816,816,6.705639094860003,0,360,7.0707241072602764,528,4.727387818712341,0.0,0,0,0.0,0.0,5.993961427306569,7.0707241072602764,7.398174092970465,0.0,114500,11.648330101976432
90,RM,Grvl,No alley access,Bnk,Corner,IDOTRR,other,Norm,Duplex,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,other,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,1,0,IR23,MoSe,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,Fa,Gd,Gd,LwQ,GLQ,TA,No Fireplace,Unf,Y,2,2,1,0,0,0,0,0,1,0,2,2,47,47.0,47,4.709530201312334,9.044639916198465,0.0,104,6.569481420414296,0,816,6.705639094860003,0,0,6.705639094860003,516,4.672828834461906,0.0,0,0,0.0,0.0,0.0,7.398174092970465,7.398174092970465,0.0,110000,11.608235644774552
20,RL,Pave,No alley access,Low,Inside,other,Norm,Norm,1Fam,1Story,Gable,other,WdShing,Wd Shng,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Gd,GLQ,Unf,Gd,Gd,Fin,Y,6,2,1,0,0,1,0,0,1,1,3,3,25,25.0,19,4.23410650459726,10.825203541055348,0.0,1810,0.0,32,1842,7.519149957669823,0,0,7.519149957669823,894,6.754604099487962,4.290459441148391,0,0,0.0,0.0,0.0,8.203304026795282,8.212025804623437,4.290459441148391,385000,12.86099861326992
80,RL,Pave,No alley access,Bnk,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,MoSe,TA,TA,TA,SBrkr,Min1,TA,TA,No Pool,MnPrv,TA,TA,No,ALQ,Unf,TA,TA,Unf,Y,2,2,0,0,0,0,1,0,2,1,2,0,52,45.0,52,4.110873864173311,8.872767529910936,0.0,384,0.0,0,384,7.215975002651466,0,0,7.215975002651466,572,0.0,3.9318256327243257,0,0,0.0,0.0,0.0,7.4645098346365275,7.4645098346365275,3.9318256327243257,130000,11.77528972943772
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,1,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,BLQ,Unf,TA,Gd,RFn,Y,3,2,0,0,1,0,1,0,3,1,2,2,44,44.0,44,4.61512051684126,9.227787285579904,5.60947179518496,490,0.0,935,1425,7.262628600974241,0,0,7.262628600974241,576,0.0,0.0,0,407,0.0,0.0,0.0,7.557994958530806,7.955425088912672,6.0112671744041615,180500,12.103486056755072
160,FV,Pave,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Abnorml,1,1,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,Unf,Gd,No Fireplace,Fin,Y,5,2,1,0,1,1,1,0,3,0,2,5,10,10.0,9,3.2188758248682006,7.880804344674901,6.124683390894205,649,0.0,321,970,6.891625897052253,756,0,7.461640392208575,480,4.7535901911063645,0.0,0,0,0.0,0.0,0.0,7.77863014732581,7.904703913873747,0.0,172500,12.058152515453552
60,RL,Pave,No alley access,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,No Fireplace,RFn,Y,4,2,0,0,1,1,1,0,3,0,2,3,2,2.0,2,4.499809670330265,9.362718052397065,0.0,0,0.0,860,860,6.7580945044277305,860,0,7.450660796211539,565,0.0,4.2626798770413155,0,0,0.0,0.0,0.0,7.450660796211539,7.855932199718614,4.2626798770413155,196500,12.188417710291453
60,RL,Pave,No alley access,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,BuiltIn,None,New,Partial,1,1,0,1,0,1,0,0,0,1,1,0,0,0,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Ex,Ex,Gd,Unf,Unf,Gd,Gd,Fin,Y,6,2,0,0,1,1,1,0,5,1,3,5,0,0.0,0,4.204692619390966,9.52390946537981,6.939253946041508,0,0.0,1410,1410,7.2633296174768365,1519,0,7.988203597022576,641,5.262690188904886,0.0,37,0,0.0,0.0,0.0,7.988203597022576,8.37930948405285,3.6375861597263857,438780,12.991753427493052
20,RL,Pave,No alley access,Bnk,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,TA,Av,ALQ,Unf,TA,No Fireplace,Unf,Y,2,4,0,0,0,0,0,0,0,0,1,0,36,35.0,36,4.110873864173311,8.881975184248867,0.0,632,0.0,148,780,6.660575149839686,0,0,6.660575149839686,352,5.2832037287379885,0.0,0,0,0.0,0.0,0.0,7.253470382684528,7.353081920515432,0.0,124900,11.73526869611367
20,RL,Pave,No alley access,Lvl,Inside,SawyerW,other,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Detchd,None,New,Partial,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,ALQ,Unf,Gd,No Fireplace,Unf,Y,3,2,1,0,0,1,1,0,1,0,2,3,2,0.0,2,4.1588830833596715,9.47830431356186,0.0,941,0.0,217,1158,7.055312843339752,0,0,7.055312843339752,576,0.0,3.9318256327243257,0,0,0.0,0.0,0.0,7.649692623711514,7.748028524432376,3.9318256327243257,158000,11.970350312009105
75,RM,Pave,No alley access,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,other,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,N,Detchd,None,WD,Normal,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,Fa,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,Fa,No Fireplace,Unf,N,2,4,0,0,0,0,1,0,2,0,1,0,87,72.0,11,4.110873864173311,8.881975184248867,0.0,0,0.0,530,530,6.366470447731438,530,0,7.013915474810528,288,0.0,0.0,144,0,0.0,0.0,0.0,7.013915474810528,7.403670290012373,4.976733742420574,101000,11.522875795823397
120,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Mn,GLQ,Unf,Gd,Gd,RFn,Y,5,2,0,0,1,0,0,0,2,1,2,2,1,1.0,1,3.8066624897703196,8.770749549138642,5.187385805840755,24,0.0,1346,1370,7.223295679562314,0,0,7.223295679562314,484,4.795790545596741,3.912023005428146,0,0,0.0,0.0,0.0,7.240649694255466,7.916078096302786,3.912023005428146,202500,12.218495165528731
70,RM,Pave,No alley access,Bnk,Inside,OldTown,RRAn,other,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,1,0,1,1,1,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,GdPrv,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,4,3,0,0,1,0,1,0,5,0,2,2,89,20.0,60,3.9318256327243257,9.239996256883693,0.0,0,0.0,576,576,6.805722553416985,808,0,7.444833273892193,480,2.5649493574615367,2.4849066497880004,64,0,0.0,0.0,0.0,7.444833273892193,7.734996194022781,4.330733340286331,140000,11.84939770159144
60,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,1,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,GdPrv,TA,Gd,No,GLQ,Unf,Gd,No Fireplace,RFn,Y,4,2,1,0,1,1,1,0,4,0,2,5,12,11.0,11,4.2626798770413155,9.145908511816794,6.352629396319567,739,0.0,318,1057,6.964135612418245,977,0,7.618251097876695,645,6.3578422665081,3.6109179126442243,0,0,0.0,0.0,0.0,7.928045600874777,8.036573409707312,3.6109179126442243,219500,12.299107511497363
60,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,BuiltIn,None,WD,Normal,1,1,0,1,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Av,Unf,Unf,Gd,Gd,RFn,Y,5,2,0,0,1,1,2,0,5,1,3,3,3,3.0,2,4.343805421853684,9.16868469670735,5.84354441703136,0,0.0,1143,1143,7.042286171939743,1330,0,7.813591552952433,852,5.262690188904886,5.0238805208462765,0,0,0.0,0.0,0.0,7.813591552952433,8.193400231952097,5.0238805208462765,317000,12.666657052859417
20,RL,Pave,No alley access,Lvl,Inside,NAmes,other,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Min1,TA,TA,No Pool,No Fence,TA,Gd,Gd,GLQ,Unf,TA,Gd,RFn,Y,4,2,1,0,1,0,1,0,3,1,2,4,40,40.0,21,4.30406509320417,9.898525260706313,5.662960480135946,912,0.0,1035,1947,7.699842407396986,0,0,7.699842407396986,576,5.71042701737487,0.0,0,0,0.0,0.0,0.0,8.045588280803528,8.332067707289548,0.0,180000,12.100712129872347
20,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Av,GLQ,Unf,Gd,No Fireplace,RFn,Y,4,2,1,0,1,0,1,0,3,0,2,4,4,4.0,4,4.290459441148391,9.274816391160547,5.123963979403259,1013,0.0,440,1453,7.299797366758161,0,0,7.299797366758161,558,4.976733742420574,3.4011973816621555,0,0,0.0,0.0,0.0,7.821242083523558,7.983781068977451,3.4011973816621555,226000,12.328290278254423
30,RM,Pave,No alley access,Lvl,Corner,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,1,3,0,0,0,0,0,0,0,0,1,0,65,65.0,60,3.871201010907891,8.435766192720509,0.0,0,0.0,747,747,6.617402977974478,0,0,6.617402977974478,220,0.0,0.0,0,0,0.0,0.0,0.0,6.617402977974478,7.3098814858247865,0.0,80000,11.289781913656018
50,RL,Pave,No alley access,Lvl,Corner,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,AsbShng,None,CBlock,GasW,Y,Attchd,None,WD,Normal,0,1,0,0,1,1,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,TA,No,BLQ,Unf,TA,TA,Fin,Y,4,1,0,0,1,0,1,0,3,1,2,2,53,53.0,53,4.406719247264253,9.654641503869545,0.0,603,0.0,701,1304,7.173958319756794,983,0,7.7354333524996886,667,0.0,3.091042453358316,114,0,0.0,0.0,0.0,7.969357742016346,8.18646442942209,4.912654885736052,225000,12.323855681186558
